date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:37:51	0/0	---M--	302	error ('')			http://www.tampawomanshealthcenter.com/LinkClick.aspx?link=57&tabid=37	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/LinkClick.8fadee.delayed	(from http://www.tampawomanshealthcenter.com/)
12:37:51	0/0	---M--	302	error ('')			http://www.tampawomanshealthcenter.com/LinkClick.aspx?link=58&tabid=37	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/LinkClick.904553.delayed	(from http://www.tampawomanshealthcenter.com/)
12:37:51	0/0	---M--	302	error ('')			http://www.tampawomanshealthcenter.com/LinkClick.aspx?link=68&tabid=37	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/LinkClick.915848.delayed	(from http://www.tampawomanshealthcenter.com/)
12:37:51	0/0	---M--	302	error ('')			http://www.tampawomanshealthcenter.com/LinkClick.aspx?link=89&tabid=37	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/LinkClick.92e397.delayed	(from http://www.tampawomanshealthcenter.com/)
12:37:51	0/0	---M--	302	error ('')			http://www.tampawomanshealthcenter.com/LinkClick.aspx?link=59&tabid=37	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/LinkClick.93e036.delayed	(from http://www.tampawomanshealthcenter.com/)
12:37:51	0/0	---M--	302	error ('')			http://www.tampawomanshealthcenter.com/LinkClick.aspx?link=94&tabid=37	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/LinkClick.940257.delayed	(from http://www.tampawomanshealthcenter.com/)
12:37:51	0/0	---M--	302	error ('')			http://www.tampawomanshealthcenter.com/LinkClick.aspx?link=95&tabid=37	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/LinkClick.953ee3.delayed	(from http://www.tampawomanshealthcenter.com/)
12:37:51	0/0	---M--	302	error ('')			http://www.tampawomanshealthcenter.com/LinkClick.aspx?link=97&tabid=37	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/LinkClick.96cdd5.delayed	(from http://www.tampawomanshealthcenter.com/)
12:37:51	0/0	---M--	302	error ('')			http://www.tampawomanshealthcenter.com/LinkClick.aspx?link=98&tabid=37	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/LinkClick.970445.delayed	(from http://www.tampawomanshealthcenter.com/)
12:37:51	0/0	---M--	302	error ('')			http://www.tampawomanshealthcenter.com/LinkClick.aspx?link=99&tabid=37	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/LinkClick.985c38.delayed	(from http://www.tampawomanshealthcenter.com/)
12:37:51	0/0	---M--	302	error ('')			http://www.tampawomanshealthcenter.com/LinkClick.aspx?link=100&tabid=37	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/LinkClick.991d2d.delayed	(from http://www.tampawomanshealthcenter.com/)
12:37:53	8037/8037	---M--	200	added ('OK')	image/jpeg	etag:%22f7ef578cfa99ca1:0%22	http://www.tampawomanshealthcenter.com/Portals/0/woman%20asian.jpg	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/Portals/0/woman%20asian.jpg	(from http://www.tampawomanshealthcenter.com/)
12:37:53	5872/5872	---M--	200	added ('OK')	image/jpeg	etag:%228a93d98bfa99ca1:0%22	http://www.tampawomanshealthcenter.com/Portals/0/Latino.jpg	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/Portals/0/Latino.jpg	(from http://www.tampawomanshealthcenter.com/)
12:37:54	173155/173155	---M--	200	added ('OK')	image/png	etag:%22da10826980b2cb1:0%22	http://www.tampawomanshealthcenter.com/Portals/0/banner-2011.png	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/Portals/0/banner-2011.png	(from )
12:37:58	26509/26509	---M--	200	added ('OK')	application/pdf	date:Thu,%2011%20Apr%202013%2016:37:51%20GMT	http://www.tampawomanshealthcenter.com/LinkClick.aspx?fileticket=pNXx66e9iqs=&tabid=112	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/LinkClick8951.pdf	(from http://www.tampawomanshealthcenter.com/)
12:37:58	27131/27131	---M--	200	added ('OK')	application/pdf	date:Thu,%2011%20Apr%202013%2016:37:51%20GMT	http://www.tampawomanshealthcenter.com/LinkClick.aspx?fileticket=RtiLoKoXPWw=&tabid=112	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/LinkClickd243.pdf	(from http://www.tampawomanshealthcenter.com/)
12:37:58	25822/25822	---M--	200	added ('OK')	application/pdf	date:Thu,%2011%20Apr%202013%2016:37:51%20GMT	http://www.tampawomanshealthcenter.com/LinkClick.aspx?fileticket=qc1yk5zwyd4=&tabid=112	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/LinkClickaf29.pdf	(from http://www.tampawomanshealthcenter.com/)
12:38:02	25500/25500	---M--	200	added ('OK')	application/pdf	date:Thu,%2011%20Apr%202013%2016:37:55%20GMT	http://www.tampawomanshealthcenter.com/LinkClick.aspx?fileticket=r0x0Oi5heh0=&tabid=112	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/LinkClick7be6.pdf	(from http://www.tampawomanshealthcenter.com/)
12:38:02	30016/30016	---M--	200	added ('OK')	application/pdf	date:Thu,%2011%20Apr%202013%2016:37:55%20GMT	http://www.tampawomanshealthcenter.com/LinkClick.aspx?fileticket=%2byDH0JGudQs%3d&tabid=112	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/LinkClick9ed0.pdf	(from http://www.tampawomanshealthcenter.com/)
12:38:04	35018/35018	---M--	200	added ('OK')	application/pdf	date:Thu,%2011%20Apr%202013%2016:37:56%20GMT	http://www.tampawomanshealthcenter.com/LinkClick.aspx?fileticket=kXQ0dXGox4o=&tabid=112	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/LinkClickfd24.pdf	(from http://www.tampawomanshealthcenter.com/)
12:38:08	35713/35713	---M--	200	added ('OK')	application/pdf	date:Thu,%2011%20Apr%202013%2016:38:00%20GMT	http://www.tampawomanshealthcenter.com/LinkClick.aspx?fileticket=YJ/HhzvJl70=&tabid=112	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/LinkClick839b.pdf	(from http://www.tampawomanshealthcenter.com/)
12:38:10	42905/42905	---M--	200	added ('OK')	application/pdf	date:Thu,%2011%20Apr%202013%2016:38:00%20GMT	http://www.tampawomanshealthcenter.com/LinkClick.aspx?fileticket=S%2fkFVrEKJRc%3d&tabid=112	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/LinkClick040e.pdf	(from http://www.tampawomanshealthcenter.com/)
12:38:14	24189/24189	---M--	200	added ('OK')	application/pdf	date:Thu,%2011%20Apr%202013%2016:38:07%20GMT	http://www.tampawomanshealthcenter.com/LinkClick.aspx?fileticket=Fj8OwYPJ0t8=&tabid=112	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/LinkClick1029.pdf	(from http://www.tampawomanshealthcenter.com/)
12:38:15	42536/42536	---M--	200	added ('OK')	application/pdf	date:Thu,%2011%20Apr%202013%2016:38:06%20GMT	http://www.tampawomanshealthcenter.com/LinkClick.aspx?fileticket=AeMztgEI7lQ%3d&tabid=112	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/LinkClick4fb4.pdf	(from http://www.tampawomanshealthcenter.com/)
12:38:17	19488/19488	---M--	200	added ('OK')	application/pdf	date:Thu,%2011%20Apr%202013%2016:38:11%20GMT	http://www.tampawomanshealthcenter.com/LinkClick.aspx?fileticket=zpG/q1T4cXk=&tabid=112	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/LinkClick2fa3.pdf	(from http://www.tampawomanshealthcenter.com/)
12:38:19	23008/23008	---M--	200	added ('OK')	application/pdf	date:Thu,%2011%20Apr%202013%2016:38:13%20GMT	http://www.tampawomanshealthcenter.com/LinkClick.aspx?fileticket=SypWmbM164U=&tabid=112	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/LinkClick463d.pdf	(from http://www.tampawomanshealthcenter.com/)
12:38:21	6187/6187	---M--	200	added ('OK')	image/jpeg	etag:%22aade258cfa99ca1:0%22	http://www.tampawomanshealthcenter.com/Portals/0/smiling%20hispanic%20woman.jpg	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/Portals/0/smiling%20hispanic%20woman.jpg	(from http://www.tampawomanshealthcenter.com/)
12:38:51	466615/466615	---M--	200	added ('OK')	image/jpeg	etag:%22f6eb33a2f3cdcb1:0%22	http://www.tampawomanshealthcenter.com/Portals/0/bigstock_Portrait_of_Doctors_2-16-11.jpg	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/Portals/0/bigstock_Portrait_of_Doctors_2-16-11.jpg	(from )
12:38:52	8581/8581	---M--	200	added ('OK')	image/jpeg	etag:%22d14ff28afa99ca1:0%22	http://www.tampawomanshealthcenter.com/Portals/0/Black%20girl.jpg	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/Portals/0/Black%20girl.jpg	(from http://www.tampawomanshealthcenter.com/)
12:39:29	422944/422944	---M--	200	added ('OK')	image/jpeg	etag:%229da1b96d4ccdcb1:0%22	http://www.tampawomanshealthcenter.com/Portals/0/bigstock_Contemplative_Woman_5749262.jpg	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/Portals/0/bigstock_Contemplative_Woman_5749262.jpg	(from http://www.tampawomanshealthcenter.com/)
12:39:29	213/213	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Apr%202013%2016:39:27%20GMT	http://www.tampawomanshealthcenter.com/LinkClick.aspx?link=67&tabid=57	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/LinkClick.ae776a.delayed	(from http://www.tampawomanshealthcenter.com/)
12:39:30	203/203	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Apr%202013%2016:39:27%20GMT	http://www.tampawomanshealthcenter.com/LinkClick.aspx?link=68&tabid=57	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/LinkClick.af8391.delayed	(from http://www.tampawomanshealthcenter.com/)
12:39:30	225/225	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Apr%202013%2016:39:27%20GMT	http://www.tampawomanshealthcenter.com/LinkClick.aspx?link=69&tabid=57	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/LinkClick.b0bbd4.delayed	(from http://www.tampawomanshealthcenter.com/)
12:39:30	225/225	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Apr%202013%2016:39:27%20GMT	http://www.tampawomanshealthcenter.com/LinkClick.aspx?link=70&tabid=57	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/LinkClick.b103a9.delayed	(from http://www.tampawomanshealthcenter.com/)
12:39:30	205/205	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Apr%202013%2016:39:28%20GMT	http://www.tampawomanshealthcenter.com/LinkClick.aspx?link=71&tabid=57	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/LinkClick.b2c7ff.delayed	(from http://www.tampawomanshealthcenter.com/)
12:39:44	537554/537554	---M--	200	added ('OK')	image/jpeg	etag:%22fb9dfcec4bcdcb1:0%22	http://www.tampawomanshealthcenter.com/Portals/0/bigstock_Female_nurse_outdoors_12059231.jpg	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/Portals/0/bigstock_Female_nurse_outdoors_12059231.jpg	(from http://www.tampawomanshealthcenter.com/)
12:39:48	348752/348752	---M--	200	added ('OK')	image/jpeg	etag:%227168966e9dbec91:0%22	http://www.tampawomanshealthcenter.com/Portals/0/bigstockphoto_Lovely_Doctor_Or_Nurse_3100415.jpg	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/Portals/0/bigstockphoto_Lovely_Doctor_Or_Nurse_3100415.jpg	(from http://www.tampawomanshealthcenter.com/)
12:40:43	335203/335203	---M--	200	added ('OK')	image/jpeg	etag:%227f626c6d9dbec91:0%22	http://www.tampawomanshealthcenter.com/Portals/0/bigstockphoto_Listening_Intently_1470987.jpg	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/Portals/0/bigstockphoto_Listening_Intently_1470987.jpg	(from http://www.tampawomanshealthcenter.com/)
12:40:45	7679/7679	---M--	200	added ('OK')	image/jpeg	etag:%22fcc1458bfa99ca1:0%22	http://www.tampawomanshealthcenter.com/Portals/0/black%20woman.jpg	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/Portals/0/black%20woman.jpg	(from http://www.tampawomanshealthcenter.com/)
12:40:50	409288/409288	---M--	200	added ('OK')	image/jpeg	etag:%2245ef33a44dcdcb1:0%22	http://www.tampawomanshealthcenter.com/Portals/0/bigstock_Doctor_Smiling_4392265.jpg	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/Portals/0/bigstock_Doctor_Smiling_4392265.jpg	(from http://www.tampawomanshealthcenter.com/)
12:40:51	3778/3778	---M--	200	added ('OK')	image/jpeg	etag:%223fd6398bfa99ca1:0%22	http://www.tampawomanshealthcenter.com/Portals/0/black%20business%20woman.jpg	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/Portals/0/black%20business%20woman.jpg	(from http://www.tampawomanshealthcenter.com/)
12:40:55	527226/527226	---M--	200	added ('OK')	image/jpeg	etag:%2218d468c94dcdcb1:0%22	http://www.tampawomanshealthcenter.com/Portals/0/bigstock_Minority_Nurse_3016423.jpg	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/Portals/0/bigstock_Minority_Nurse_3016423.jpg	(from http://www.tampawomanshealthcenter.com/)
12:40:57	8178/8178	---M--	200	added ('OK')	image/jpeg	etag:%22f1ea11c4a4bec91:0%22	http://www.tampawomanshealthcenter.com/Portals/0/Morning%203.jpg	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/Portals/0/Morning%203.jpg	(from http://www.tampawomanshealthcenter.com/)
12:40:58	69511/69511	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Apr%202013%2016:40:55%20GMT	http://www.tampawomanshealthcenter.com/AbortionOptions/MorningAfterPill/HowtoGettheMorningAfterPill/tabid/72/LinkClick.aspx?link=83&tabid=37	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/AbortionOptions/MorningAfterPill/HowtoGettheMorningAfterPill/tabid/72/LinkClick5720.html	(from http://www.tampawomanshealthcenter.com/)
12:41:01	18562/18562	---M--	200	added ('OK')	image/jpeg	etag:%22cb42a3e6a2bec91:0%22	http://www.tampawomanshealthcenter.com/Portals/0/RU486%20Pill.jpg	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/Portals/0/RU486%20Pill.jpg	(from http://www.tampawomanshealthcenter.com/)
12:41:03	5467/5467	---M--	200	added ('OK')	image/jpeg	etag:%22afb0138bfa99ca1:0%22	http://www.tampawomanshealthcenter.com/Portals/0/asain%20woman.jpg	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/Portals/0/asain%20woman.jpg	(from http://www.tampawomanshealthcenter.com/)
12:41:45	378251/378251	---M--	200	added ('OK')	image/jpeg	etag:%22a72e63729dbec91:0%22	http://www.tampawomanshealthcenter.com/Portals/0/bigstockphoto_Nurse_With_Telephone_4428118.jpg	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/Portals/0/bigstockphoto_Nurse_With_Telephone_4428118.jpg	(from http://www.tampawomanshealthcenter.com/)
12:41:47	5828/5828	---M--	200	added ('OK')	image/jpeg	etag:%22b759bf8bfa99ca1:0%22	http://www.tampawomanshealthcenter.com/Portals/0/counseling%20woman.jpg	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/Portals/0/counseling%20woman.jpg	(from http://www.tampawomanshealthcenter.com/)
12:41:55	320098/320098	---M--	200	added ('OK')	image/jpeg	etag:%2267d649719dbec91:0%22	http://www.tampawomanshealthcenter.com/Portals/0/bigstockphoto_Nurse_With_Stethoscope_At_Hosp_4068884.jpg	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/Portals/0/bigstockphoto_Nurse_With_Stethoscope_At_Hosp_4068884.jpg	(from http://www.tampawomanshealthcenter.com/)
12:41:55	226/226	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Apr%202013%2016:41:52%20GMT	http://www.tampawomanshealthcenter.com/LinkClick.aspx?link=87&tabid=89	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/LinkClick.c137e9.delayed	(from http://www.tampawomanshealthcenter.com/)
12:41:55	228/228	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Apr%202013%2016:41:52%20GMT	http://www.tampawomanshealthcenter.com/LinkClick.aspx?link=88&tabid=89	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/LinkClick.c22031.delayed	(from http://www.tampawomanshealthcenter.com/)
12:41:56	232/232	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Apr%202013%2016:41:53%20GMT	http://www.tampawomanshealthcenter.com/LinkClick.aspx?link=92&tabid=89	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/LinkClick.c38ea5.delayed	(from http://www.tampawomanshealthcenter.com/)
12:41:56	240/240	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Apr%202013%2016:41:53%20GMT	http://www.tampawomanshealthcenter.com/LinkClick.aspx?link=90&tabid=89	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/LinkClick.c40b3e.delayed	(from http://www.tampawomanshealthcenter.com/)
12:41:56	0/0	---M--	302	error ('')			http://www.tampawomanshealthcenter.com/LinkClick.aspx?link=90&tabid=89	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/LinkClick.c50b3e.delayed	(from http://www.tampawomanshealthcenter.com/)
12:41:56	228/228	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Apr%202013%2016:41:53%20GMT	http://www.tampawomanshealthcenter.com/LinkClick.aspx?link=91&tabid=89	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/LinkClick.c643c7.delayed	(from http://www.tampawomanshealthcenter.com/)
12:41:56	242/242	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Apr%202013%2016:41:53%20GMT	http://www.tampawomanshealthcenter.com/LinkClick.aspx?link=102&tabid=89	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/LinkClick.c7f983.delayed	(from http://www.tampawomanshealthcenter.com/)
12:41:57	227/227	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Apr%202013%2016:41:54%20GMT	http://www.tampawomanshealthcenter.com/LinkClick.aspx?link=93&tabid=89	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/LinkClick.c8fb9f.delayed	(from http://www.tampawomanshealthcenter.com/)
12:41:59	427378/427378	---M--	200	added ('OK')	image/jpeg	etag:%2288267fb64bcdcb1:0%22	http://www.tampawomanshealthcenter.com/Portals/0/bigstock_Beautiful_Hispanic_Nurse_640052.jpg	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/Portals/0/bigstock_Beautiful_Hispanic_Nurse_640052.jpg	(from http://www.tampawomanshealthcenter.com/)
12:41:59	3026/3026	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2011%20Apr%202013%2016:41:57%20GMT	http://www.tampawomanshealthcenter.com/WellWoman/LinkClick.aspx?link=83&tabid=37	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/WellWoman/LinkClick.ca5720.delayed	(from http://www.tampawomanshealthcenter.com/)
12:43:24	603151/603151	---M--	200	added ('OK')	image/jpeg	etag:%227ae0dedd4dcdcb1:0%22	http://www.tampawomanshealthcenter.com/Portals/0/bigstock_NurseWithPatient_3510750.jpg	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/Portals/0/bigstock_NurseWithPatient_3510750.jpg	(from http://www.tampawomanshealthcenter.com/)
12:43:46	677799/677799	---M--	200	added ('OK')	image/jpeg	etag:%22c1b350b24dcdcb1:0%22	http://www.tampawomanshealthcenter.com/Portals/0/bigstock_Family_Problems_183002.jpg	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/Portals/0/bigstock_Family_Problems_183002.jpg	(from http://www.tampawomanshealthcenter.com/)
12:45:14	540780/540780	---M--	200	added ('OK')	image/jpeg	etag:%221ca3d664ecdcb1:0%22	http://www.tampawomanshealthcenter.com/Portals/0/bigstockTWC1.jpg	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/Portals/0/bigstockTWC1.jpg	(from http://www.tampawomanshealthcenter.com/)
12:45:15	6613/6613	---M--	200	added ('OK')	image/jpeg	etag:%22e2cb128cfa99ca1:0%22	http://www.tampawomanshealthcenter.com/Portals/0/mexican%20woman.jpg	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/Portals/0/mexican%20woman.jpg	(from http://www.tampawomanshealthcenter.com/)
12:45:17	6071/6071	---M--	200	added ('OK')	image/jpeg	etag:%2281c0648bfa99ca1:0%22	http://www.tampawomanshealthcenter.com/Portals/0/Chineese%20woman.jpg	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/Portals/0/Chineese%20woman.jpg	(from http://www.tampawomanshealthcenter.com/)
12:45:18	6372/6372	---M--	200	added ('OK')	image/jpeg	etag:%2249d3778bfa99ca1:0%22	http://www.tampawomanshealthcenter.com/Portals/0/woman%20latin.jpg	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/Portals/0/woman%20latin.jpg	(from http://www.tampawomanshealthcenter.com/)
12:45:23	742562/742562	---M--	200	added ('OK')	image/png	etag:%22bbadca383450cb1:0%22	http://www.tampawomanshealthcenter.com/Portals/0/Nurse_discussing_patient_chart.png	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/Portals/0/Nurse_discussing_patient_chart.png	(from http://www.tampawomanshealthcenter.com/)
12:45:23	219/219	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Apr%202013%2016:45:21%20GMT	http://www.tampawomanshealthcenter.com/LinkClick.aspx?link=73&tabid=60	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/LinkClick.d229b6.delayed	(from http://www.tampawomanshealthcenter.com/)
12:45:24	239/239	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Apr%202013%2016:45:21%20GMT	http://www.tampawomanshealthcenter.com/LinkClick.aspx?link=74&tabid=60	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/LinkClick.d3a697.delayed	(from http://www.tampawomanshealthcenter.com/)
12:45:24	238/238	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Apr%202013%2016:45:22%20GMT	http://www.tampawomanshealthcenter.com/LinkClick.aspx?link=75&tabid=60	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/LinkClick.d47d73.delayed	(from http://www.tampawomanshealthcenter.com/)
12:45:24	203/203	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Apr%202013%2016:45:22%20GMT	http://www.tampawomanshealthcenter.com/LinkClick.aspx?link=76&tabid=60	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/LinkClick.d5ce9f.delayed	(from http://www.tampawomanshealthcenter.com/)
12:45:25	201/201	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Apr%202013%2016:45:22%20GMT	http://www.tampawomanshealthcenter.com/LinkClick.aspx?link=77&tabid=60	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/LinkClick.d6dd87.delayed	(from http://www.tampawomanshealthcenter.com/)
12:45:25	232/232	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Apr%202013%2016:45:22%20GMT	http://www.tampawomanshealthcenter.com/LinkClick.aspx?link=78&tabid=60	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/LinkClick.d7a34f.delayed	(from http://www.tampawomanshealthcenter.com/)
12:45:25	224/224	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Apr%202013%2016:45:23%20GMT	http://www.tampawomanshealthcenter.com/LinkClick.aspx?link=86&tabid=60	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/LinkClick.d8fd4e.delayed	(from http://www.tampawomanshealthcenter.com/)
12:45:25	248/248	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Apr%202013%2016:45:23%20GMT	http://www.tampawomanshealthcenter.com/LinkClick.aspx?link=81&tabid=60	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/LinkClick.d9ccdf.delayed	(from http://www.tampawomanshealthcenter.com/)
12:45:26	202/202	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Apr%202013%2016:45:23%20GMT	http://www.tampawomanshealthcenter.com/LinkClick.aspx?link=82&tabid=60	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/LinkClick.dac9bb.delayed	(from http://www.tampawomanshealthcenter.com/)
12:45:26	202/202	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Apr%202013%2016:45:23%20GMT	http://www.tampawomanshealthcenter.com/LinkClick.aspx?link=85&tabid=60	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/LinkClick.dbe235.delayed	(from http://www.tampawomanshealthcenter.com/)
12:45:26	261/261	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Apr%202013%2016:45:24%20GMT	http://www.tampawomanshealthcenter.com/LinkClick.aspx?link=79&tabid=60	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/LinkClick.dc93d1.delayed	(from http://www.tampawomanshealthcenter.com/)
12:45:26	197/197	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Apr%202013%2016:45:24%20GMT	http://www.tampawomanshealthcenter.com/LinkClick.aspx?link=80&tabid=60	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/LinkClick.dd26de.delayed	(from http://www.tampawomanshealthcenter.com/)
12:45:26	0/0	---M--	302	error ('')			http://www.tampawomanshealthcenter.com/LinkClick.aspx?link=80&tabid=60	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/LinkClick.de26de.delayed	(from http://www.tampawomanshealthcenter.com/)
